Object_ID,Provinsi,Tanggal,Kasus_Terkonfirmasi_Akumulatif,Penambahan_Harian_Kasus_Terkonf,Kasus_Sembuh_Akumulatif,Penambahan_Harian_Kasus_Sembuh,Kasus_Meninggal_Akumulatif,Penambahan_Harian_Kasus_Meningg,Kasus_Aktif_Akumulatif,CFR_Harian,RI_Harian,FID,ObjectId
6669,Nusa Tenggara Barat,2020/09/16 00:00:00+00,2981,1543,2353,1491,174,124,454,5.836967461,78.93324388,6669,10629
6670,Sumatera Selatan,2020/09/16 00:00:00+00,5118,2137,3798,1445,309,135,1011,6.037514654,74.20867526,6670,10630
6671,Sumatera Barat,2020/09/16 00:00:00+00,3633,-1485,1890,-1908,79,-230,1664,2.174511423,52.02312139,6671,10631
6672,Sulawesi Utara,2020/09/16 00:00:00+00,4171,538,3234,1344,162,83,775,3.883960681,77.53536322,6672,10632
6673,Sumatera Utara,2020/09/16 00:00:00+00,8808,4637,5253,2019,367,205,3188,4.166666667,59.63896458,6673,10633
6674,Sulawesi Tenggara,2020/09/16 00:00:00+00,1948,-6860,1330,-3923,42,-325,576,2.156057495,68.275154,6674,10634
6675,Sulawesi Selatan,2020/09/16 00:00:00+00,13583,11635,10213,8883,383,341,2987,2.819701097,75.1895752,6675,10635
6676,Sulawesi Tengah,2020/09/16 00:00:00+00,272,-13311,232,-9981,11,-372,29,4.044117647,85.29411765,6676,10636
6677,Lampung,2020/09/16 00:00:00+00,644,372,385,153,23,12,236,3.571428571,59.7826087,6677,10637
6678,Riau,2020/09/16 00:00:00+00,4054,3410,1759,1374,79,56,2216,1.948692649,43.38924519,6678,10638
6679,Maluku Utara,2020/09/16 00:00:00+00,1956,-2098,1593,-166,72,-7,291,3.680981595,81.44171779,6679,10639
6680,Maluku,2020/09/16 00:00:00+00,2481,525,1526,-67,38,-34,917,1.531640468,61.50745667,6680,10640
6681,Papua Barat,2020/09/16 00:00:00+00,1236,-1245,703,-823,24,-14,509,1.941747573,56.87702265,6681,10641
6682,Papua,2020/09/16 00:00:00+00,4637,3401,3422,2719,59,35,1156,1.27237438,73.79771404,6682,10642
6683,Sulawesi Barat,2020/09/16 00:00:00+00,475,-4162,347,-3075,7,-52,121,1.473684211,73.05263158,6683,10643
6684,Nusa Tenggara Timur,2020/09/16 00:00:00+00,276,-199,172,-175,5,-2,99,1.811594203,62.31884058,6684,10644
6685,Gorontalo,2020/09/16 00:00:00+00,2330,2054,2058,1886,67,62,205,2.875536481,88.32618026,6685,10645
6686,Aceh,2020/09/17 00:00:00+00,3236,906,1100,-958,127,60,2009,3.924598269,33.99258344,6686,10646
6687,Bali,2020/09/17 00:00:00+00,7492,4460,5979,5278,194,90,1319,2.589428724,79.80512547,6687,10647
6688,Banten,2020/09/17 00:00:00+00,3895,-3485,2602,-3235,122,-62,1171,3.132220796,66.80359435,6688,10648
6689,Kepulauan Bangka Belitung,2020/09/17 00:00:00+00,191,-3445,173,-2337,2,-116,16,1.047120419,90.57591623,6689,10649
6690,Bengkulu,2020/09/17 00:00:00+00,510,319,271,98,30,28,209,5.882352941,53.1372549,6690,10650
6691,Daerah Istimewa Yogyakarta,2020/09/17 00:00:00+00,1984,1508,1440,1203,53,23,491,2.671370968,72.58064516,6691,10651
6692,DKI Jakarta,2020/09/17 00:00:00+00,58582,56687,45123,43753,1495,1442,11964,2.551978423,77.02536615,6692,10652
6693,Jambi,2020/09/17 00:00:00+00,351,-55824,249,-42977,8,-1442,94,2.279202279,70.94017094,6693,10653
6694,Jawa Barat,2020/09/17 00:00:00+00,15584,15253,8650,8417,309,302,6625,1.982802875,55.50564682,6694,10654
6695,Jawa Tengah,2020/09/17 00:00:00+00,18744,3806,11862,3756,1195,890,5687,6.375373453,63.28425096,6695,10655
6696,Jawa Timur,2020/09/17 00:00:00+00,39508,21397,31866,20358,2896,1731,4746,7.33016098,80.65708211,6696,10656
6697,Kalimantan Barat,2020/09/17 00:00:00+00,825,-37984,670,-30573,7,-2825,148,0.848484848,81.21212121,6697,10657
6698,Kalimantan Timur,2020/09/17 00:00:00+00,6486,5702,4135,3480,255,248,2096,3.931544866,63.75269812,6698,10658
6699,Kalimantan Tengah,2020/09/17 00:00:00+00,3123,-2977,2407,-1447,121,-124,595,3.874479667,77.07332693,6699,10659
6700,Kalimantan Selatan,2020/09/17 00:00:00+00,9547,6488,7624,5337,392,274,1531,4.106001885,79.85754687,6700,10660
6701,Kalimantan Utara,2020/09/17 00:00:00+00,483,-9017,412,-7118,3,-387,68,0.621118012,85.30020704,6701,10661
6702,Kepulauan Riau,2020/09/17 00:00:00+00,1494,1015,871,477,50,47,573,3.346720214,58.29986613,6702,10662
6703,Nusa Tenggara Barat,2020/09/17 00:00:00+00,3009,1571,2386,1524,177,127,446,5.882352941,79.29544699,6703,10663
6704,Sumatera Selatan,2020/09/17 00:00:00+00,5233,2252,3857,1504,316,142,1060,6.038601185,73.70533155,6704,10664
6705,Sumatera Barat,2020/09/17 00:00:00+00,3868,-1250,1985,-1813,86,-223,1797,2.223371251,51.31851086,6705,10665
6706,Sulawesi Utara,2020/09/17 00:00:00+00,4212,579,3270,1380,165,86,777,3.917378917,77.63532764,6706,10666
6707,Sumatera Utara,2020/09/17 00:00:00+00,9051,4880,5390,2156,379,217,3282,4.18738261,59.55143078,6707,10667
6708,Sulawesi Tenggara,2020/09/17 00:00:00+00,2043,-6765,1350,-3903,46,-321,647,2.251590798,66.07929515,6708,10668
6709,Sulawesi Selatan,2020/09/17 00:00:00+00,13867,11919,10357,9027,386,344,3124,2.783586933,74.68810846,6709,10669
6710,Sulawesi Tengah,2020/09/17 00:00:00+00,278,-13305,232,-9981,11,-372,35,3.956834532,83.45323741,6710,10670
6711,Lampung,2020/09/17 00:00:00+00,687,415,428,196,26,15,233,3.784570597,62.29985444,6711,10671
6712,Riau,2020/09/17 00:00:00+00,4462,3818,1817,1432,92,69,2553,2.06185567,40.72164948,6712,10672
6713,Maluku Utara,2020/09/17 00:00:00+00,1972,-2082,1775,16,72,-7,125,3.651115619,90.01014199,6713,10673
6714,Maluku,2020/09/17 00:00:00+00,2503,547,1526,-67,38,-34,939,1.518178186,60.96683979,6714,10674
6715,Papua Barat,2020/09/17 00:00:00+00,1333,-1148,732,-794,25,-13,576,1.875468867,54.91372843,6715,10675
6716,Papua,2020/09/17 00:00:00+00,4836,3600,3448,2745,64,40,1324,1.323407775,71.29859388,6716,10676
6717,Sulawesi Barat,2020/09/17 00:00:00+00,482,-4155,360,-3062,7,-52,115,1.452282158,74.68879668,6717,10677
6718,Nusa Tenggara Timur,2020/09/17 00:00:00+00,302,-173,175,-172,5,-2,122,1.655629139,57.94701987,6718,10678
6719,Gorontalo,2020/09/17 00:00:00+00,2341,2065,2091,1919,67,62,183,2.862024776,89.32080308,6719,10679
6720,Aceh,2020/09/18 00:00:00+00,3352,1022,1260,-798,130,63,1962,3.878281623,37.58949881,6720,10680
6721,Bali,2020/09/18 00:00:00+00,7543,4307,6073,4973,199,72,1271,2.63820761,80.51173273,6721,10681
6722,Banten,2020/09/18 00:00:00+00,4036,-3456,2628,-3351,123,-71,1285,3.047571853,65.11397423,6722,10682
6723,Kepulauan Bangka Belitung,2020/09/18 00:00:00+00,191,-3704,173,-2429,2,-120,16,1.047120419,90.57591623,6723,10683
6724,Bengkulu,2020/09/18 00:00:00+00,523,332,275,102,30,28,218,5.736137667,52.58126195,6724,10684
6725,Daerah Istimewa Yogyakarta,2020/09/18 00:00:00+00,2037,1527,1471,1200,53,23,513,2.601865488,72.21404026,6725,10685
6726,DKI Jakarta,2020/09/18 00:00:00+00,59840,57856,46151,44711,1517,1464,12172,2.535093583,77.12399733,6726,10686
6727,Jambi,2020/09/18 00:00:00+00,358,-58224,252,-44871,8,-1487,98,2.234636872,70.39106145,6727,10687
6728,Jawa Barat,2020/09/18 00:00:00+00,15925,15574,8938,8689,311,303,6676,1.952904239,56.1255887,6728,10688
6729,Jawa Tengah,2020/09/18 00:00:00+00,18942,3358,12282,3632,1203,894,5457,6.350966107,64.84003801,6729,10689
6730,Jawa Timur,2020/09/18 00:00:00+00,39993,21249,32393,20531,2922,1727,4678,7.306278599,80.99667442,6730,10690
6731,Kalimantan Barat,2020/09/18 00:00:00+00,840,-38668,681,-31185,7,-2889,152,0.833333333,81.07142857,6731,10691
6732,Kalimantan Timur,2020/09/18 00:00:00+00,6605,5780,4302,3632,262,255,2041,3.9666919,65.1324754,6732,10692
6733,Kalimantan Tengah,2020/09/18 00:00:00+00,3178,-3308,2484,-1651,123,-132,571,3.870358716,78.16236627,6733,10693
6734,Kalimantan Selatan,2020/09/18 00:00:00+00,9572,6449,7823,5416,394,273,1355,4.116172169,81.72795654,6734,10694
6735,Kalimantan Utara,2020/09/18 00:00:00+00,485,-9062,416,-7208,3,-389,66,0.618556701,85.77319588,6735,10695
6736,Kepulauan Riau,2020/09/18 00:00:00+00,1582,1099,1157,745,54,51,371,3.413400759,73.13527181,6736,10696
6737,Nusa Tenggara Barat,2020/09/18 00:00:00+00,3029,1535,2397,1526,179,129,453,5.909541103,79.13502806,6737,10697
6738,Sumatera Selatan,2020/09/18 00:00:00+00,5293,2284,3885,1499,320,143,1088,6.045720763,73.39882864,6738,10698
6739,Sumatera Barat,2020/09/18 00:00:00+00,4002,-1231,2048,-1809,88,-228,1866,2.19890055,51.17441279,6739,10699
6740,Sulawesi Utara,2020/09/18 00:00:00+00,4232,364,3295,1310,165,79,772,3.898865784,77.85916824,6740,10700
6741,Sumatera Utara,2020/09/18 00:00:00+00,9176,4964,5461,2191,389,224,3326,4.239319965,59.51394943,6741,10701
6742,Sulawesi Tenggara,2020/09/18 00:00:00+00,2060,-6991,1365,-4025,46,-333,649,2.233009709,66.26213592,6742,10702
6743,Sulawesi Selatan,2020/09/18 00:00:00+00,14026,11983,10421,9071,387,341,3218,2.759161557,74.29773278,6743,10703
6744,Sulawesi Tengah,2020/09/18 00:00:00+00,289,-13578,233,-10124,11,-375,45,3.806228374,80.62283737,6744,10704
6745,Lampung,2020/09/18 00:00:00+00,694,416,430,198,27,16,237,3.890489914,61.95965418,6745,10705
6746,Riau,2020/09/18 00:00:00+00,4687,4000,2012,1584,95,69,2580,2.026882868,42.92724557,6746,10706
6747,Maluku Utara,2020/09/18 00:00:00+00,1973,-2489,1787,-30,72,-20,114,3.649265079,90.57273188,6747,10707
6748,Maluku,2020/09/18 00:00:00+00,2510,538,1585,-190,38,-34,887,1.513944223,63.14741036,6748,10708
6749,Papua Barat,2020/09/18 00:00:00+00,1387,-1116,854,-672,26,-12,507,1.874549387,61.57173756,6749,10709
6750,Papua,2020/09/18 00:00:00+00,4894,3561,3515,2783,69,44,1310,1.409889661,71.82263997,6750,10710
6751,Sulawesi Barat,2020/09/18 00:00:00+00,484,-4352,364,-3084,7,-57,113,1.446280992,75.20661157,6751,10711
6752,Nusa Tenggara Timur,2020/09/18 00:00:00+00,313,-169,179,-181,5,-2,129,1.597444089,57.1884984,6752,10712
6753,Gorontalo,2020/09/18 00:00:00+00,2353,2051,2108,1933,69,64,176,2.932426689,89.58776031,6753,10713
6754,Aceh,2020/09/19 00:00:00+00,3527,1186,1304,-787,130,63,2093,3.685851999,36.97193082,6754,10714
6755,Bali,2020/09/19 00:00:00+00,7628,4276,6213,4953,206,76,1209,2.700576822,81.44992134,6755,10715
6756,Banten,2020/09/19 00:00:00+00,4164,-3379,2650,-3423,124,-75,1390,2.97790586,63.64073007,6756,10716
6757,Kepulauan Bangka Belitung,2020/09/19 00:00:00+00,191,-3845,173,-2455,2,-121,16,1.047120419,90.57591623,6757,10717
6758,Bengkulu,2020/09/19 00:00:00+00,530,339,276,103,31,29,223,5.849056604,52.0754717,6758,10718
6759,Daerah Istimewa Yogyakarta,2020/09/19 00:00:00+00,2111,1588,1491,1216,54,24,566,2.55802937,70.63003316,6759,10719
6760,DKI Jakarta,2020/09/19 00:00:00+00,60828,58791,47176,45705,1527,1474,12125,2.510357072,77.55638851,6760,10720
6761,Jambi,2020/09/19 00:00:00+00,372,-59468,254,-45897,8,-1509,110,2.150537634,68.27956989,6761,10721
6762,Jawa Barat,2020/09/19 00:00:00+00,16395,16037,9492,9240,311,303,6592,1.896919793,57.89569991,6762,10722
6763,Jawa Tengah,2020/09/19 00:00:00+00,19213,3288,12685,3747,1243,932,5285,6.46957789,66.02300526,6763,10723
6764,Jawa Timur,2020/09/19 00:00:00+00,40372,21430,32822,20540,2942,1739,4608,7.287228772,81.29892004,6764,10724
6765,Kalimantan Barat,2020/09/19 00:00:00+00,861,-39132,690,-31703,7,-2915,164,0.81300813,80.13937282,6765,10725
6766,Kalimantan Timur,2020/09/19 00:00:00+00,6716,5876,4392,3711,265,258,2059,3.945801072,65.39606909,6766,10726
6767,Kalimantan Tengah,2020/09/19 00:00:00+00,3228,-3377,2514,-1788,127,-135,587,3.934324659,77.88104089,6767,10727
6768,Kalimantan Selatan,2020/09/19 00:00:00+00,9650,6472,8071,5587,396,273,1183,4.103626943,83.6373057,6768,10728
6769,Kalimantan Utara,2020/09/19 00:00:00+00,488,-9084,421,-7402,3,-391,64,0.614754098,86.2704918,6769,10729
6770,Kepulauan Riau,2020/09/19 00:00:00+00,1627,1142,1174,758,55,52,398,3.380454825,72.15734481,6770,10730
6771,Nusa Tenggara Barat,2020/09/19 00:00:00+00,3082,1500,2419,1262,182,128,481,5.905256327,78.48799481,6771,10731
6772,Sumatera Selatan,2020/09/19 00:00:00+00,5331,2302,3920,1523,322,143,1089,6.040142562,73.53217032,6772,10732
6773,Sumatera Barat,2020/09/19 00:00:00+00,4161,-1132,2178,-1707,90,-230,1893,2.162941601,52.34318673,6773,10733
6774,Sulawesi Utara,2020/09/19 00:00:00+00,4254,252,3325,1277,167,79,762,3.925716972,78.16173014,6774,10734
6775,Sumatera Utara,2020/09/19 00:00:00+00,9273,5041,5537,2242,394,229,3342,4.24889464,59.71098889,6775,10735
6776,Sulawesi Tenggara,2020/09/19 00:00:00+00,2119,-7057,1372,-4089,46,-343,701,2.1708353,64.74752242,6776,10736
6777,Sulawesi Selatan,2020/09/19 00:00:00+00,14193,12133,10461,9096,389,343,3343,2.740787712,73.70534771,6777,10737
6778,Sulawesi Tengah,2020/09/19 00:00:00+00,297,-13729,233,-10188,12,-375,52,4.04040404,78.45117845,6778,10738
6779,Lampung,2020/09/19 00:00:00+00,715,426,436,203,28,17,251,3.916083916,60.97902098,6779,10739
6780,Riau,2020/09/19 00:00:00+00,4990,4296,2084,1654,96,69,2810,1.923847695,41.76352705,6780,10740
6781,Maluku Utara,2020/09/19 00:00:00+00,1992,-2695,1787,-225,72,-23,133,3.614457831,89.70883534,6781,10741
6782,Maluku,2020/09/19 00:00:00+00,2551,578,1630,-157,38,-34,883,1.489611917,63.89651117,6782,10742
6783,Papua Barat,2020/09/19 00:00:00+00,1435,-1075,854,-731,26,-12,555,1.81184669,59.51219512,6783,10743
6784,Papua,2020/09/19 00:00:00+00,5099,3712,3558,2704,72,46,1469,1.412041577,69.77838792,6784,10744
6785,Sulawesi Barat,2020/09/19 00:00:00+00,485,-4409,369,-3146,7,-62,109,1.443298969,76.08247423,6785,10745
6786,Nusa Tenggara Timur,2020/09/19 00:00:00+00,315,-169,180,-184,5,-2,130,1.587301587,57.14285714,6786,10746
6787,Gorontalo,2020/09/19 00:00:00+00,2375,2062,2120,1941,69,64,186,2.905263158,89.26315789,6787,10747
6788,Aceh,2020/09/20 00:00:00+00,3595,1242,1304,-804,134,65,2157,3.727399166,36.27260083,6788,10748
6789,Bali,2020/09/20 00:00:00+00,7749,4222,6338,5034,216,86,1195,2.787456446,81.79119886,6789,10749
6790,Banten,2020/09/20 00:00:00+00,4343,-3285,2682,-3531,129,-77,1532,2.97029703,61.75454755,6790,10750
6791,Kepulauan Bangka Belitung,2020/09/20 00:00:00+00,191,-3973,173,-2477,2,-122,16,1.047120419,90.57591623,6791,10751
6792,Bengkulu,2020/09/20 00:00:00+00,536,345,280,107,31,29,225,5.78358209,52.23880597,6792,10752
6793,Daerah Istimewa Yogyakarta,2020/09/20 00:00:00+00,2181,1651,1506,1230,58,27,617,2.659330582,69.05089409,6793,10753
6794,DKI Jakarta,2020/09/20 00:00:00+00,61966,59855,48247,46756,1541,1487,12178,2.486847626,77.8604396,6794,10754
6795,Jambi,2020/09/20 00:00:00+00,386,-60442,255,-46921,8,-1519,123,2.07253886,66.06217617,6795,10755
6796,Jawa Barat,2020/09/20 00:00:00+00,16822,16450,9910,9656,317,309,6595,1.884437047,58.91094995,6796,10756
6797,Jawa Tengah,2020/09/20 00:00:00+00,19516,3121,12985,3493,1252,941,5279,6.415249026,66.53515065,6797,10757
